18:26:48.013 ;La;72.20;HC;66;TF;72;
18:26:48.090 ;La;72.30;HC;79;TF;73;
18:26:48.181 ;La;72.10;HC;67;TF;73;
18:26:48.268 ;La;72.00;HC;68;TF;72;
18:26:48.343 ;La;71.90;HC;74;TF;72;
18:26:48.426 ;La;71.80;HC;79;TF;72;
18:26:48.516 ;La;72.30;HC;70;TF;72;
18:26:48.596 ;La;72.20;HC;67;TF;72;
18:26:48.671 ;La;72.30;HC;61;TF;72;
18:26:48.757 ;La;72.00;HC;67;TF;72;
18:26:48.861 ;La;71.90;HC;68;TF;72;
18:26:48.925 ;La;72.20;HC;80;TF;73;
18:26:49.015 ;La;72.30;HC;67;TF;73;
18:26:49.098 ;La;71.90;HC;78;TF;73;
18:26:49.183 ;La;71.80;HC;77;TF;73;
18:26:49.286 ;La;71.80;HC;81;TF;73;
18:26:49.350 ;La;71.90;HC;68;TF;72;
18:26:49.444 ;La;71.70;HC;77;TF;72;
18:26:49.540 ;La;71.90;HC;68;TF;72;
18:26:49.595 ;La;72.20;HC;73;TF;72;
18:26:49.701 ;La;71.90;HC;75;TF;72;
18:26:49.777 ;La;72.40;HC;67;TF;72;
18:26:49.859 ;La;71.80;HC;69;TF;72;
18:26:49.932 ;La;72.10;HC;59;TF;72;
18:26:50.014 ;La;72.20;HC;67;TF;72;
18:26:50.117 ;La;72.40;HC;82;TF;72;
18:26:50.184 ;La;72.20;HC;77;TF;72;
18:26:50.280 ;La;72.10;HC;72;TF;72;
18:26:50.358 ;La;72.10;HC;74;TF;72;
18:26:50.448 ;La;72.40;HC;77;TF;72;
18:26:50.532 ;La;72.40;HC;80;TF;72;
18:26:50.618 ;La;72.20;HC;69;TF;72;
18:26:50.686 ;La;72.00;HC;82;TF;72;
18:26:50.777 ;La;72.00;HC;73;TF;72;
18:26:50.862 ;La;72.50;HC;68;TF;72;
18:26:50.942 ;La;72.20;HC;82;TF;72;
18:26:51.035 ;La;72.30;HC;79;TF;72;
18:26:51.112 ;La;71.90;HC;67;TF;72;
18:26:51.191 ;La;72.20;HC;68;TF;72;
18:26:51.273 ;La;71.80;HC;70;TF;72;
18:26:51.365 ;La;72.00;HC;83;TF;72;
18:26:51.443 ;La;72.00;HC;68;TF;72;
18:26:51.536 ;La;72.10;HC;82;TF;72;
18:26:51.618 ;La;72.10;HC;66;TF;72;
18:26:51.698 ;La;72.00;HC;77;TF;72;
18:26:51.807 ;La;72.20;HC;82;TF;72;
18:26:51.860 ;La;72.40;HC;78;TF;72;
18:26:51.946 ;La;72.10;HC;77;TF;72;
18:26:52.025 ;La;72.10;HC;79;TF;72;
18:26:52.132 ;La;71.90;HC;67;TF;72;
18:26:52.200 ;La;72.00;HC;70;TF;72;
18:26:52.289 ;La;72.40;HC;78;TF;72;
18:26:52.373 ;La;72.30;HC;69;TF;72;
18:26:52.451 ;La;72.40;HC;83;TF;72;
18:26:52.528 ;La;72.30;HC;70;TF;72;
18:26:52.618 ;La;72.20;HC;71;TF;72;
18:26:52.703 ;La;72.50;HC;68;TF;72;
18:26:52.780 ;La;72.30;HC;69;TF;72;
18:26:52.882 ;La;72.30;HC;79;TF;72;
18:26:52.954 ;La;71.90;HC;71;TF;72;
18:26:53.037 ;La;72.00;HC;77;TF;72;
18:26:53.129 ;La;72.00;HC;69;TF;72;
18:26:53.207 ;La;72.30;HC;69;TF;72;
18:26:53.284 ;La;71.90;HC;80;TF;72;
18:26:53.380 ;La;72.50;HC;68;TF;72;
18:26:53.464 ;La;72.00;HC;68;TF;72;
18:26:53.535 ;La;72.20;HC;76;TF;72;
18:26:53.629 ;La;72.30;HC;67;TF;72;
18:26:53.711 ;La;72.10;HC;78;TF;72;
18:26:53.786 ;La;72.10;HC;69;TF;72;
18:26:53.885 ;La;72.30;HC;76;TF;72;
18:26:53.957 ;La;71.90;HC;69;TF;72;
18:26:54.039 ;La;72.20;HC;69;TF;72;
18:26:54.137 ;La;72.10;HC;69;TF;72;
18:26:54.229 ;La;71.80;HC;70;TF;72;
18:26:54.291 ;La;72.10;HC;76;TF;72;
18:26:54.396 ;La;72.30;HC;69;TF;72;
18:26:54.465 ;La;72.40;HC;71;TF;72;
18:26:54.564 ;La;72.30;HC;81;TF;72;
18:26:54.641 ;La;72.30;HC;80;TF;72;
18:26:54.724 ;La;71.90;HC;64;TF;72;
18:26:54.796 ;La;71.90;HC;69;TF;72;
18:26:54.886 ;La;72.30;HC;66;TF;72;
18:26:54.969 ;La;72.00;HC;78;TF;72;
18:26:55.051 ;La;72.10;HC;75;TF;72;
18:26:55.159 ;La;72.40;HC;80;TF;72;
18:26:55.222 ;La;72.40;HC;67;TF;72;
18:26:55.314 ;La;72.30;HC;70;TF;72;
18:26:55.397 ;La;72.30;HC;67;TF;72;
18:26:55.478 ;La;72.20;HC;76;TF;72;
18:26:55.552 ;La;71.90;HC;77;TF;72;
18:26:55.640 ;La;72.30;HC;66;TF;72;
18:26:55.725 ;La;72.30;HC;69;TF;72;
18:26:55.801 ;La;72.10;HC;84;TF;72;
18:26:55.904 ;La;72.20;HC;82;TF;72;
18:26:55.978 ;La;71.90;HC;56;TF;72;
18:26:56.068 ;La;72.20;HC;71;TF;72;
18:26:56.151 ;La;72.40;HC;71;TF;72;
18:26:56.220 ;La;72.20;HC;70;TF;72;
18:26:56.307 ;La;72.30;HC;68;TF;72;
18:26:56.384 ;La;72.20;HC;70;TF;72;
